name,age,gender,income,state,marital_status,education,employment_status,household_size,owns_home
sdv-id-DXPDyu,53,M,88558,Utah,widowed,bachelor,unemployed,2,False
sdv-id-PjymOk,18,M,25672,Maine,widowed,master,self_employed,2,False
sdv-id-YjWEuI,18,F,25672,Arizona,single,bachelor,retired,3,False
sdv-id-bwjSmu,50,M,39779,Michigan,married,master,unemployed,2,False
sdv-id-OTnFNz,69,M,25672,South Carolina,divorced,other,self_employed,4,True
sdv-id-susCex,25,F,25672,Connecticut,widowed,master,retired,5,True
sdv-id-hZgvgF,18,M,39812,Rhode Island,married,high_school,employed,2,False
sdv-id-IHQwxn,51,F,37807,New Hampshire,divorced,other,unemployed,1,True
sdv-id-FPYnGS,19,M,61880,Kansas,single,bachelor,employed,5,True
sdv-id-nXAHrW,53,M,124280,Vermont,divorced,phd,self_employed,1,True
sdv-id-ocvRDM,51,F,125085,New Mexico,widowed,other,self_employed,2,True
sdv-id-OoXBMV,18,M,96776,Delaware,married,high_school,retired,4,False
sdv-id-RkPQpA,18,M,25672,Idaho,divorced,master,unemployed,4,True
sdv-id-jwXqmQ,68,M,167341,Florida,married,other,retired,4,False
sdv-id-nXEbaS,18,M,66133,Massachusetts,divorced,high_school,self_employed,5,False
sdv-id-URVTud,36,M,67414,Indiana,married,other,employed,5,False
sdv-id-MgNCou,46,M,119727,Connecticut,single,other,retired,3,True
sdv-id-MeMOZZ,48,M,64225,Virginia,single,high_school,employed,3,False
sdv-id-RAUuKa,18,M,74617,Georgia,widowed,high_school,employed,2,True
sdv-id-rltDCu,35,M,90600,Oregon,single,bachelor,employed,1,True
sdv-id-ldcJxN,18,F,118944,Rhode Island,married,master,unemployed,3,True
sdv-id-uvNOjX,22,F,33173,Tennessee,married,other,retired,1,True
sdv-id-sggkAL,18,M,39334,Indiana,single,phd,employed,1,False
sdv-id-eWeNdb,53,M,56475,Georgia,divorced,phd,retired,4,True
sdv-id-DJQdyh,36,M,178449,Virginia,single,bachelor,unemployed,3,True
sdv-id-uAsBrv,39,M,101436,New Mexico,single,other,self_employed,4,False
sdv-id-TQXoUe,80,F,25672,California,divorced,bachelor,retired,1,False
sdv-id-UIGaAv,44,F,74765,North Carolina,single,master,self_employed,4,False
sdv-id-mekBpk,34,F,56797,New Mexico,widowed,phd,employed,4,True
sdv-id-jTAbaA,46,F,94110,Alaska,divorced,bachelor,employed,5,True
sdv-id-pLasGq,29,M,31318,Pennsylvania,single,high_school,self_employed,4,True
sdv-id-XXmPLA,47,F,25672,Kansas,married,high_school,retired,2,True
sdv-id-PjMfUG,18,M,133122,Texas,single,phd,self_employed,4,True
sdv-id-nJCPmu,47,F,159761,Idaho,married,other,retired,5,True
sdv-id-IQNsNn,18,F,25672,Arizona,single,master,unemployed,2,False
sdv-id-dUAnBA,34,M,38204,Virginia,married,other,unemployed,6,False
sdv-id-rlJCBX,62,M,120259,Alaska,divorced,master,employed,2,False
sdv-id-KORMtX,18,M,25672,Montana,widowed,high_school,self_employed,6,True
sdv-id-McDGDH,18,F,25672,Oklahoma,married,phd,retired,4,False
sdv-id-sRfHYF,32,M,25672,Mississippi,married,phd,employed,1,True
sdv-id-IIYRKp,42,M,30858,Montana,widowed,phd,retired,5,True
sdv-id-mMcyJC,40,M,42115,Maine,married,bachelor,retired,5,False
sdv-id-ORRcQv,21,F,25672,Colorado,divorced,other,unemployed,4,False
sdv-id-TOECdB,39,M,50821,Washington,divorced,other,retired,2,True
sdv-id-EsbdqI,44,F,28691,South Dakota,widowed,bachelor,unemployed,1,False
sdv-id-JdwJbM,18,F,154105,North Carolina,single,phd,retired,5,False
sdv-id-ZTiCBe,43,F,132496,Georgia,divorced,other,self_employed,2,True
sdv-id-pUHqjI,35,M,25672,Wyoming,divorced,master,self_employed,6,True
sdv-id-lYXuZF,32,F,72544,Massachusetts,single,phd,retired,6,False
sdv-id-UosekO,37,F,82381,Louisiana,widowed,other,retired,4,False
sdv-id-NJDXED,18,M,178449,Massachusetts,divorced,bachelor,self_employed,4,False
sdv-id-neAcqR,74,M,82549,Mississippi,married,phd,self_employed,2,False
sdv-id-siEccF,18,F,25672,Connecticut,divorced,master,retired,6,True
sdv-id-xFZNti,46,F,25672,New York,divorced,master,employed,5,True
sdv-id-iWhtYY,55,M,32844,Pennsylvania,married,high_school,self_employed,1,True
sdv-id-uRdQtC,24,M,30625,Tennessee,divorced,phd,unemployed,3,True
sdv-id-IMJmiu,35,F,25672,Oklahoma,divorced,master,employed,3,False
sdv-id-CfNUHu,18,M,163301,Pennsylvania,divorced,other,retired,2,False
sdv-id-dyRkkC,68,M,25672,New York,married,bachelor,self_employed,5,True
sdv-id-ZttEoO,18,F,57387,Oregon,divorced,master,self_employed,1,True
sdv-id-lQZJEz,18,F,65818,Wyoming,single,bachelor,employed,3,True
sdv-id-XtGyGh,46,M,25672,Oregon,widowed,phd,self_employed,5,True
sdv-id-mZQrjC,40,F,25672,Oklahoma,married,other,unemployed,5,False
sdv-id-sHaWBO,57,M,68647,Idaho,divorced,other,retired,3,True
sdv-id-zvxpzg,45,M,163163,Wyoming,widowed,phd,unemployed,2,False
sdv-id-hsvQWL,45,M,25672,West Virginia,single,phd,retired,2,False
sdv-id-uPUIke,54,M,25672,California,married,high_school,self_employed,5,False
sdv-id-bpGOsj,49,F,87234,Alaska,married,phd,self_employed,2,False
sdv-id-EzeTER,38,M,29864,Oklahoma,divorced,master,retired,2,False
sdv-id-vZZQvg,23,M,25672,Minnesota,single,master,employed,4,True
sdv-id-ceIdTu,22,F,29630,Pennsylvania,widowed,phd,retired,1,False
sdv-id-orpgeA,59,F,95274,Oklahoma,widowed,bachelor,retired,4,False
sdv-id-GLBFaV,18,M,38175,Vermont,widowed,other,self_employed,2,False
sdv-id-KlCZVu,74,F,25672,Rhode Island,married,bachelor,employed,4,True
sdv-id-JrvoBe,18,F,62811,Mississippi,widowed,master,unemployed,4,False
sdv-id-uJWWND,32,M,25672,Florida,married,master,unemployed,2,True
sdv-id-aWtsQB,55,M,25672,Nebraska,widowed,phd,employed,3,False
sdv-id-UhiWLR,18,M,46852,New Hampshire,single,other,unemployed,6,False
sdv-id-emRxyD,68,F,71889,Utah,married,high_school,retired,3,False
sdv-id-yJhbhS,43,F,25672,Delaware,widowed,other,retired,5,False
sdv-id-YuENQh,64,F,25672,Iowa,single,master,employed,3,True
sdv-id-yhJKwn,18,F,107516,Delaware,single,high_school,employed,5,False
sdv-id-hvAxYv,18,M,102172,Kentucky,divorced,high_school,employed,6,True
sdv-id-ZsIJex,64,F,25672,South Dakota,single,other,employed,6,False
sdv-id-RqgoiA,48,M,25672,Hawaii,divorced,master,retired,5,False
sdv-id-PPjeUi,50,F,141108,Colorado,married,other,self_employed,3,False
sdv-id-poJJES,22,M,25672,South Carolina,single,bachelor,self_employed,2,True
sdv-id-tWnjLF,23,F,25672,Colorado,divorced,other,unemployed,5,False
sdv-id-OjuLLQ,51,M,28119,Arkansas,widowed,master,self_employed,1,False
sdv-id-fGDNab,26,M,41855,Virginia,divorced,master,unemployed,3,True
sdv-id-EbSbFt,18,F,25672,South Dakota,single,bachelor,retired,4,True
sdv-id-QGNvSu,18,M,25672,Connecticut,widowed,master,employed,4,True
sdv-id-mzsJAE,51,M,25672,Wyoming,married,other,self_employed,5,True
sdv-id-UgyUDi,46,M,141952,New Mexico,single,high_school,self_employed,4,True
sdv-id-LMENwf,46,F,42673,New Jersey,divorced,master,unemployed,2,False
sdv-id-DEtiQG,62,F,25672,South Dakota,married,other,unemployed,3,True
sdv-id-UIuczx,54,M,40250,Alaska,single,phd,self_employed,4,True
sdv-id-akMwNH,41,M,39070,Wyoming,divorced,other,retired,5,False
sdv-id-ijteoE,18,F,72042,Oklahoma,widowed,master,retired,6,True
sdv-id-iXZQEN,18,M,25672,South Dakota,widowed,phd,retired,1,True
sdv-id-uhdOuB,26,F,25672,Nebraska,married,master,retired,1,True
sdv-id-aOXJEG,18,M,25672,Maryland,married,bachelor,retired,1,True
sdv-id-SqQtVj,24,M,155442,Kansas,widowed,bachelor,retired,3,False
sdv-id-ZuCAOB,46,M,62077,Rhode Island,divorced,other,unemployed,4,True
sdv-id-aReoSF,18,M,25672,Georgia,married,master,unemployed,3,False
sdv-id-WQqDTM,62,M,60387,Virginia,single,bachelor,retired,5,False
sdv-id-vlSJCB,34,F,25672,Utah,married,master,employed,5,True
sdv-id-KURlea,18,F,25672,Missouri,widowed,master,self_employed,1,False
sdv-id-jJJuMu,42,F,58378,Kentucky,divorced,bachelor,retired,5,True
sdv-id-ssJKKl,18,M,97612,Massachusetts,single,phd,employed,5,False
sdv-id-uhOxmq,80,F,25672,Rhode Island,divorced,master,retired,2,True
sdv-id-NcwfzK,18,F,116074,Arkansas,married,bachelor,unemployed,6,False
sdv-id-AdHMfy,80,M,92532,Washington,married,high_school,self_employed,2,True
sdv-id-NQEFNp,32,F,25672,Wyoming,married,phd,retired,6,False
sdv-id-HmjeYj,72,F,25672,Oklahoma,widowed,master,retired,1,False
sdv-id-OfemRg,52,F,33614,Iowa,married,bachelor,employed,4,False
sdv-id-XNpBfp,23,F,171244,New Jersey,single,bachelor,retired,4,False
sdv-id-rFLETa,18,F,38330,New Hampshire,divorced,high_school,unemployed,1,True
sdv-id-YbrTVA,43,F,79255,Washington,married,master,retired,2,False
sdv-id-TWDywA,18,F,48785,Vermont,married,phd,retired,6,False
sdv-id-BOBWFp,36,F,116642,Vermont,married,master,employed,6,False
sdv-id-TdOOUN,18,M,104445,Georgia,divorced,phd,self_employed,1,False
sdv-id-hozhIY,21,M,118126,Kansas,married,high_school,self_employed,4,False
sdv-id-updcxD,66,F,25672,Utah,married,master,employed,2,True
sdv-id-jEfFlF,44,M,65749,Alabama,married,other,employed,2,True
sdv-id-SEQaES,80,F,54920,Louisiana,divorced,high_school,retired,3,True
sdv-id-rgcjqa,21,F,26883,Indiana,married,master,employed,1,False
sdv-id-QUcMYy,50,M,88881,Oregon,married,phd,retired,5,True
sdv-id-gKvDzX,63,F,25672,Connecticut,single,bachelor,unemployed,1,True
sdv-id-BGNrLT,21,M,90709,Ohio,divorced,high_school,employed,5,False
sdv-id-EEVEzo,48,M,42725,Oregon,single,bachelor,retired,5,True
sdv-id-dRnvMe,46,F,143997,Utah,single,high_school,employed,2,False
sdv-id-tRKTOh,73,F,25672,Maryland,married,phd,unemployed,6,False
sdv-id-gzDnOK,70,M,50658,South Dakota,widowed,other,self_employed,5,True
sdv-id-zGEOBN,22,F,66817,Alaska,single,bachelor,retired,1,False
sdv-id-lJKESb,71,M,106073,Mississippi,single,high_school,employed,5,True
sdv-id-xqkzOi,33,M,55320,Oregon,single,bachelor,employed,5,True
sdv-id-YhSwCu,78,M,29844,Delaware,married,phd,self_employed,6,False
sdv-id-ecMikU,47,F,151138,Washington,single,bachelor,employed,5,True
sdv-id-zHefNq,66,M,42671,South Dakota,divorced,other,retired,1,True
sdv-id-DrwoHc,47,M,75008,Missouri,married,high_school,unemployed,1,True
sdv-id-zbLPQI,18,F,37115,South Carolina,divorced,high_school,retired,1,True
sdv-id-kKKUwC,42,M,52919,Idaho,divorced,other,unemployed,4,True
sdv-id-IcfYyV,48,M,25672,Kentucky,married,master,self_employed,6,False
sdv-id-MImzFh,57,M,56422,Tennessee,widowed,master,retired,6,False
sdv-id-ypjhCP,35,M,69679,South Carolina,single,other,self_employed,4,False
sdv-id-yedEUE,29,M,46818,Ohio,single,phd,employed,5,False
sdv-id-BvGQDE,39,F,52958,Virginia,single,high_school,self_employed,1,True
sdv-id-NYgWKR,40,F,25672,South Dakota,divorced,high_school,employed,3,True
sdv-id-YNlRJm,28,M,25672,Wyoming,divorced,phd,self_employed,6,True
sdv-id-kmAiOs,18,F,176589,Alaska,divorced,phd,retired,4,True
sdv-id-PYmWff,76,F,25672,New Mexico,single,high_school,retired,4,True
sdv-id-UMwUSf,34,F,25672,Virginia,married,master,retired,5,True
sdv-id-ItXYws,53,F,25672,Virginia,married,master,unemployed,3,False
sdv-id-mKNZao,34,F,108629,Alabama,single,bachelor,self_employed,2,False
sdv-id-pRJmek,42,F,27800,Texas,single,phd,self_employed,5,False
sdv-id-PzsOrE,35,F,113357,Arkansas,widowed,phd,self_employed,3,True
sdv-id-nBvOwR,73,M,25672,Colorado,widowed,phd,self_employed,3,False
sdv-id-zGYhZM,80,M,25672,North Carolina,single,bachelor,retired,5,False
sdv-id-yVSxUa,18,M,77985,Indiana,divorced,bachelor,retired,5,False
sdv-id-zOhqSf,51,M,25672,Arkansas,divorced,other,unemployed,6,False
sdv-id-bPaMbd,18,M,93282,Georgia,single,other,employed,1,True
sdv-id-TfvMUt,36,F,25672,Nevada,single,master,self_employed,1,True
sdv-id-GcmvQQ,18,F,35798,Pennsylvania,divorced,bachelor,self_employed,5,True
sdv-id-RMKqjC,30,F,63979,Connecticut,single,phd,employed,4,True
sdv-id-KeNAwN,42,F,63030,Pennsylvania,divorced,other,unemployed,6,True
sdv-id-hkzDwS,66,M,40719,Arizona,single,bachelor,unemployed,3,False
sdv-id-LrDZfb,18,M,25672,Virginia,married,bachelor,retired,4,False
sdv-id-MJqjYh,80,F,103137,Indiana,single,bachelor,retired,2,False
sdv-id-VVEbXy,55,M,178449,Colorado,widowed,other,self_employed,2,True
sdv-id-ALBCSW,65,F,25672,Utah,single,phd,self_employed,3,True
sdv-id-bTWRjt,49,F,25672,Kentucky,married,other,unemployed,5,True
sdv-id-VJwZMl,18,M,25672,New York,divorced,bachelor,retired,1,True
sdv-id-ueoscs,70,M,27683,Wisconsin,widowed,phd,unemployed,5,False
sdv-id-eMYNQc,18,M,60970,Maine,widowed,high_school,self_employed,4,False
sdv-id-WJIRtl,18,M,44146,Virginia,widowed,other,self_employed,2,True
sdv-id-bHbMBv,56,M,126152,Rhode Island,married,high_school,retired,5,True
sdv-id-mmVsGD,18,M,92411,Massachusetts,widowed,phd,employed,1,False
sdv-id-zoCIvm,18,F,25672,Kentucky,divorced,master,employed,6,False
sdv-id-DcQAYJ,30,M,71475,California,divorced,high_school,unemployed,5,True
sdv-id-wLfKtq,36,F,25672,California,widowed,bachelor,employed,3,False
sdv-id-uXMRDV,25,M,103041,Rhode Island,single,phd,retired,3,False
sdv-id-OzKVrP,80,M,25672,California,single,master,self_employed,6,False
sdv-id-zuONMh,80,F,25672,West Virginia,married,high_school,self_employed,2,True
sdv-id-MGKveu,56,F,30629,Alabama,single,bachelor,self_employed,6,False
sdv-id-rFUpJm,18,M,25672,Georgia,widowed,other,employed,2,True
sdv-id-xsXmur,65,F,42368,Pennsylvania,widowed,master,self_employed,3,True
sdv-id-WJbDnw,67,M,96873,Wyoming,divorced,master,unemployed,1,False
sdv-id-kYEoVM,38,F,25672,North Dakota,single,other,self_employed,6,True
sdv-id-WBvvAC,18,M,25672,Oklahoma,married,phd,unemployed,4,False
sdv-id-wLDHvL,67,F,25672,Louisiana,divorced,master,retired,6,True
sdv-id-sQZzJG,40,M,83904,Arizona,divorced,high_school,retired,5,False
sdv-id-tRfnhX,18,F,79254,Pennsylvania,married,phd,unemployed,5,False
sdv-id-dTupeZ,18,F,59603,Minnesota,widowed,bachelor,self_employed,2,True
sdv-id-vnWwNa,39,M,25672,Texas,single,other,retired,3,False
sdv-id-DVemaX,18,M,45582,Ohio,divorced,phd,unemployed,3,False
sdv-id-ezebvf,18,M,101907,Florida,divorced,other,retired,2,False
sdv-id-bGjhsy,32,F,25672,Utah,divorced,high_school,self_employed,5,False
sdv-id-BlIyzB,29,F,73257,New Jersey,widowed,high_school,retired,5,False
sdv-id-YCUDey,40,F,86369,Colorado,single,master,self_employed,2,False
sdv-id-Bmanta,18,M,50815,Mississippi,widowed,phd,unemployed,6,True
sdv-id-psBaLs,39,M,152229,Washington,widowed,high_school,unemployed,1,True
sdv-id-AwpkCz,55,F,28329,Mississippi,married,other,self_employed,1,True
sdv-id-PbStNu,33,M,107515,North Dakota,widowed,phd,employed,6,True
sdv-id-mivmiZ,52,M,25672,Iowa,divorced,phd,retired,2,False
sdv-id-zeuQWO,18,M,178449,South Dakota,married,master,self_employed,6,False
sdv-id-WbMxFv,18,M,49639,Missouri,divorced,phd,unemployed,5,True
sdv-id-CdjLYP,18,M,59824,West Virginia,single,master,self_employed,1,False
sdv-id-kRDgqs,18,F,25672,Alabama,divorced,bachelor,self_employed,3,True
sdv-id-xLOoce,18,M,44680,Kansas,widowed,bachelor,employed,5,False
sdv-id-RYRqME,39,F,36492,Minnesota,married,master,self_employed,2,False
sdv-id-AAMDdD,18,M,81781,Ohio,single,phd,retired,6,False
sdv-id-QgNcxH,18,M,25672,Colorado,married,phd,retired,6,False
sdv-id-uyhYLs,18,F,40779,Pennsylvania,divorced,phd,employed,2,False
sdv-id-vUBmLS,35,M,54637,Connecticut,widowed,other,self_employed,4,False
sdv-id-XEzIXI,44,M,178449,Vermont,married,bachelor,unemployed,5,False
sdv-id-fPUkRy,61,M,33914,Rhode Island,widowed,phd,retired,5,False
sdv-id-BsmTJr,18,M,43916,Maryland,single,other,self_employed,1,False
sdv-id-fPPFPc,18,M,115781,South Dakota,married,bachelor,employed,4,True
sdv-id-cfUDff,64,M,25672,Idaho,divorced,bachelor,unemployed,4,True
sdv-id-yOXTJy,18,F,25672,Texas,single,high_school,retired,6,False
sdv-id-mBSOSx,18,M,80793,Massachusetts,single,bachelor,retired,3,True
sdv-id-YHJRAO,22,M,107117,Illinois,widowed,bachelor,retired,5,False
sdv-id-UCOXKY,23,M,55898,Alaska,single,master,retired,3,False
sdv-id-duIlFh,46,F,28044,Michigan,divorced,phd,unemployed,5,False
sdv-id-KCqacz,18,M,58651,Florida,widowed,phd,self_employed,1,True
sdv-id-EBTcWe,19,M,67440,Florida,divorced,master,unemployed,4,False
sdv-id-abzVOX,33,F,48465,Illinois,single,high_school,self_employed,4,True
sdv-id-VugYvO,18,M,171017,Pennsylvania,married,phd,retired,1,True
sdv-id-QLKcte,49,M,42998,Wisconsin,single,high_school,self_employed,5,True
sdv-id-GeunHp,18,M,25672,Georgia,widowed,bachelor,self_employed,5,False
sdv-id-mmZrft,47,M,55312,Louisiana,married,bachelor,unemployed,3,True
sdv-id-BcrehJ,18,F,108688,Vermont,single,bachelor,retired,6,False
sdv-id-cohoXU,18,F,169375,Kentucky,divorced,bachelor,unemployed,3,True
sdv-id-NIuEwi,40,M,25672,Maine,divorced,bachelor,retired,5,True
sdv-id-UZCdqb,18,M,64486,Alabama,single,master,unemployed,2,True
sdv-id-zPqent,50,F,25672,Rhode Island,widowed,other,self_employed,4,False
sdv-id-DjRgaT,18,F,123798,Maine,single,master,retired,1,False
sdv-id-BtSxxY,33,M,42388,Iowa,divorced,high_school,unemployed,3,False
sdv-id-JstOaa,20,F,25672,Alaska,widowed,bachelor,retired,3,True
sdv-id-RKctjg,50,M,25672,Pennsylvania,single,bachelor,employed,6,False
sdv-id-TKwzZj,70,F,25672,Massachusetts,married,high_school,self_employed,6,False
sdv-id-fBOheB,18,M,33392,Georgia,married,high_school,self_employed,2,False
sdv-id-oeDejP,44,M,34633,Kansas,widowed,master,retired,4,True
sdv-id-qUZlvT,18,M,64455,Iowa,widowed,phd,self_employed,4,True
sdv-id-nxkIQm,18,M,61665,Georgia,divorced,master,employed,5,True
sdv-id-ENkTRr,27,M,36637,Kentucky,divorced,high_school,retired,5,True
sdv-id-oaattd,18,M,75377,Iowa,divorced,bachelor,retired,4,True
sdv-id-CymfWO,68,M,39689,Virginia,divorced,phd,self_employed,4,True
sdv-id-EZPKzU,46,F,45682,Delaware,divorced,high_school,retired,4,False
sdv-id-baikBU,71,F,25672,Minnesota,single,bachelor,unemployed,5,False
sdv-id-YiPLUU,18,F,28513,New York,widowed,master,employed,6,True
sdv-id-QNkTyo,30,M,47922,Arkansas,single,master,retired,4,True
sdv-id-jHNOTy,39,F,127076,Connecticut,widowed,phd,employed,6,False
sdv-id-CfYaia,18,F,52681,Vermont,single,master,employed,5,True
sdv-id-TBbfVP,80,M,178449,Alabama,married,phd,retired,4,False
sdv-id-vfZMZu,76,F,172874,Indiana,married,other,unemployed,4,True
sdv-id-TiWyGm,52,M,67149,Nebraska,single,bachelor,employed,1,True
sdv-id-pNZCbD,35,M,90035,West Virginia,divorced,bachelor,employed,1,False
sdv-id-RHjwDx,63,F,25672,North Dakota,married,phd,self_employed,2,True
sdv-id-hrPmGt,48,F,44961,Maryland,single,high_school,employed,6,False
sdv-id-UPnTmF,36,M,25854,Kentucky,married,bachelor,retired,2,False
sdv-id-mrZjzL,18,F,31076,Minnesota,married,bachelor,self_employed,6,False
sdv-id-BCYlOD,18,F,25672,Arizona,divorced,high_school,self_employed,1,False
sdv-id-nGVmzC,18,M,145327,Oregon,widowed,high_school,self_employed,5,True
sdv-id-XTdVVh,18,F,74793,Louisiana,widowed,other,retired,4,False
sdv-id-MJcBBR,26,F,158022,Missouri,single,bachelor,unemployed,5,False
sdv-id-okhpjL,38,F,27686,Ohio,widowed,high_school,employed,6,False
sdv-id-iUPdKK,35,F,100109,Vermont,single,high_school,unemployed,4,False
sdv-id-aiiXBw,43,M,52670,California,married,phd,retired,6,False
sdv-id-IGRrRk,18,F,144441,North Carolina,married,master,employed,5,True
sdv-id-EafEZe,18,M,28258,California,widowed,high_school,unemployed,2,False
sdv-id-mtuNDU,50,F,72048,Wyoming,married,high_school,employed,4,True
sdv-id-zphlcF,80,F,145007,North Dakota,divorced,bachelor,employed,6,False
sdv-id-mMUXki,42,M,35894,Rhode Island,married,bachelor,retired,2,False
sdv-id-uuCUqS,22,F,146733,Connecticut,married,other,retired,5,False
sdv-id-siGLrz,18,F,68805,Oklahoma,married,master,retired,2,False
sdv-id-IcCTYr,51,M,37083,Alaska,married,other,unemployed,1,True
sdv-id-QZUvTe,18,F,66454,Illinois,divorced,high_school,unemployed,3,True
sdv-id-PfbYhz,23,F,57924,Colorado,divorced,other,self_employed,2,False
sdv-id-XelbmI,18,M,50600,Maine,widowed,bachelor,retired,5,True
sdv-id-OgKYvH,73,F,30877,Missouri,widowed,phd,self_employed,6,False
sdv-id-JgtiHO,40,F,92698,New Jersey,single,bachelor,unemployed,5,True
sdv-id-afVrCO,39,F,98901,Texas,single,other,retired,2,False
sdv-id-WzgCYy,18,F,25672,California,widowed,other,retired,5,False
sdv-id-zoDRYq,65,M,27397,New York,married,master,retired,2,True
sdv-id-QQMiJF,41,M,178449,Virginia,divorced,high_school,employed,3,False
